Date & Status,Primary Flight Number,Flight Number,Airline,Origin,Status,Aircraft Info,CO2 Emission (kg)
"21 Feb 00:40
AKST",BR692,EVA692,EVA Airways,Taipei (TPE / RCTP),Landed,Boeing 777-F,74909
"21 Feb 00:45
AKST",AS111,ASA111,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-9,63461
"21 Feb 00:55
AKST",KZ132,NCA132,Nippon Cargo Airlines,Tokyo (NRT / RJAA),Landed,Boeing 747-8,63256
"21 Feb 01:30
AKST",KE8235,KAL8235,Korean Air Lines,Seoul (ICN / RKSI),Landed,Boeing 777-FEZ,64120
"21 Feb 01:40
AKST",CX2096,CPA2096,Cathay Pacific,Hong Kong (HKG / VHHH),Landed,Boeing 747-867F,61813
"21 Feb 01:42
AKST",AS81,ASA81,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-990ER,63461
"21 Feb 02:05
AKST",CA8447,CAO8447,Air China,Chongqing (CKG / ZUCK),Landed,B77F,60160
"21 Feb 02:17
AKST",AS167,ASA167,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-990,63461
"21 Feb 02:24
AKST",KE8251,KAL8251,Korean Air Lines,Seoul (ICN / RKSI),Landed,Boeing 777-F,64120
"21 Feb 02:30
AKST",QF7589,QFA7589,Qantas,Seoul (ICN / RKSI),Landed,Boeing 747-47UF,51296
"21 Feb 02:42
AKST",AS7095,ASA7095,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-790SF,59494
"21 Feb 02:44
AKST",FX5432,FDX5432,Federal Express (FedEx),Memphis (MEM / KMEM),Landed,B77L,112517
"21 Feb 02:55
AKST",FX19,FDX19,Federal Express (FedEx),Memphis (MEM / KMEM),Landed,Boeing 777-F,112517
"21 Feb 03:11
AKST",AS179,ASA179,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-790,59494
"21 Feb 03:19
AKST",OZ2811,AAR2811,Asiana Airlines,Los Angeles (LAX / KLAX),Landed,Unknown,0
"21 Feb 03:42
AKST",CAO8447,CAO8447,Air China Cargo,Chongqing (CKG / ZUCK),Landed,Boeing 777-FFT,50535
"21 Feb 03:45
AKST",K4935,CKS935,Kalitta Air,Hefei (HFE / ZSOF),Landed,Boeing 747-446SF,51213
"21 Feb 04:00
AKST",CV8481,CLX8481,Cargolux Airlines International,Hong Kong (HKG / VHHH),Diverted,Boeing 747-8R7F,61813
"21 Feb 04:50
AKST",KO42,,Alaska Central Express,Cordova (CDV / PACV),Landed,Beech 1900C-1,28331
"21 Feb 04:55
AKST",KE8241,KAL8241,Korean Air Lines,Seoul (ICN / RKSI),Landed,Boeing 777-F,64120
"21 Feb 05:03
AKST",AR144,AR144,Alaska Central Express,Kodiak (ADQ / PADQ),Landed,Boeing 737-800WL,50487
"21 Feb 05:10
AKST",KZ133,NCA133,Nippon Cargo Airlines,Chicago (ORD / KORD),Landed,Boeing 747-8,86203
"21 Feb 05:35
AKST",GV6050,N208TW,Grant Aviation,Kenai (ENA / PAEN),Landed,C208,24788
"21 Feb 05:48
AKST",5X48,UPS48,United Parcel Service (UPS),Louisville (SDF / KSDF),Landed,Boeing 767-34AERF,77120
"21 Feb 05:50
AKST",AS871,ASA871,Alaska Airlines,Honolulu (HNL / PHNL),Landed,Boeing 737-890,76495
"21 Feb 05:55
AKST",SQ7974,SIA7974,Singapore Airlines,Hong Kong (HKG / VHHH),Landed,Boeing 747-400,54748
"21 Feb 06:05
AKST",AS841,ASA841,Alaska Airlines,Kahului (OGG / PHOG),Landed,Boeing 737-990ER,82321
"21 Feb 06:30
AKST",CI5322,CAL5322,China Airlines,Taipei (TPE / RCTP),Landed,Boeing 777-F,74909
"21 Feb 06:50
AKST",AS62,ASA62,Alaska Airlines,Fairbanks (FAI / PAFA),Landed,Boeing 737-890,43502
"21 Feb 07:05
AKST",KO145,AER145,Alaska Central Express,Kodiak (ADQ / PADQ),Landed,Beech 1900C-1,29127
"21 Feb 07:10
AKST",CI5233,CAL5233,China Airlines,Chicago (ORD / KORD),Landed,Boeing 747-400,76351
"21 Feb 07:15
AKST",GV6060,N208TW,Grant Aviation,Kenai (ENA / PAEN),Landed,Unknown,0
"21 Feb 07:31
AKST",K4917,CKS917,Kalitta Air,Shanghai (PVG / ZSPD),Landed,Boeing 747-4B5F,54534
"21 Feb 07:35
AKST",7H121,RVF121,Ravn Alaska,Kenai (ENA / PAEN),Landed,De Havilland Canada DHC-8-102 Dash 8,30984
