Date & Status,Primary Flight Number,Flight Number,Airline,Origin,Status,Aircraft Info,CO2 Emission (kg),Destination
"31 Dec 00:25
AKST",5Y8906,GTI8906,Atlas Air,Hong Kong (HKG / VHHH),Landed,Boeing 747-46NF,58869,
"31 Dec 00:40
AKST",AS193,ASA193,Alaska Airlines,Los Angeles (LAX / KLAX),Landed,Boeing 737-9,75508,
"31 Dec 01:13
AKST",5Y545,GTI545,Atlas Air,Chicago (ORD / KORD),Landed,Boeing 747-4KZF,82098,
"31 Dec 01:30
AKST",QF7557,QFA7557,Qantas,Seoul (ICN / RKSI),Landed,Boeing 747-47UF,51296,
"31 Dec 01:32
AKST",AS107,ASA107,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-890,59494,
"31 Dec 02:04
AKST",5Y8646,GTI8646,Atlas Air,Hong Kong (HKG / VHHH),Landed,Boeing 747-8F,61813,
"31 Dec 02:32
AKST",AS385,ASA385,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-990ER,63461,
"31 Dec 02:40
AKST",CX3685,CPA3685,Cathay Pacific,New York (JFK / KJFK),Landed,Boeing 747-867F,83846,
"31 Dec 03:12
AKST",AS185,ASA185,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-900ER,61874,
"31 Dec 03:12
AKST",AS7095,7095,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-890,59494,
"31 Dec 03:29
AKST",CI5311,CAL5311,China Airlines,New York (JFK / KJFK),Landed,Boeing 777-F,99816,
"31 Dec 04:20
AKST",CX93,CPA093,Cathay Pacific,Miami (MIA / KMIA),Landed,Boeing 747-867F,102291,
"31 Dec 04:33
AKST",CI5147,CAL5147,China Airlines,Chicago (ORD / KORD),Landed,Boeing 747-400,76351,
"31 Dec 04:50
AKST",KO42,,Alaska Central Express,Cordova (CDV / PACV),Landed,Beech 1900C-1,28331,
"31 Dec 04:57
AKST",GG4874,KYE4874,Sky Lease Cargo,Xiamen (XMN / ZSAM),Landed,Boeing 747-428ERF,61773,
"31 Dec 05:02
AKST",5Y8709,GTI8709,Atlas Air,Chicago (ORD / KORD),Landed,Boeing 747-47UF,82098,
"31 Dec 05:18
AKST",CI5240,CAL5240,China Airlines,Taipei (TPE / RCTP),Landed,Boeing 747-409F,59927,
"31 Dec 05:53
AKST",5X67,UPS67,United Parcel Service (UPS),Hong Kong (HKG / VHHH),Landed,Boeing 747-4R7F,58869,
"31 Dec 06:11
AKST",5Y8742,GTI8742,Atlas Air,Louisville (SDF / KSDF),Landed,Boeing 747-48EF,85688,
"31 Dec 06:16
AKST",5X98,UPS98,United Parcel Service (UPS),Ontario (ONT / KONT),Landed,Boeing 747-8F,98967,
"31 Dec 06:24
AKST",KE8286,KAL8286,Korean Air Lines,Atlanta (ATL / KATL),Landed,Boeing 777-F,112776,
"31 Dec 06:25
AKST",5X64,UPS64,United Parcel Service (UPS),Louisville (SDF / KSDF),Landed,B748,89973,
"31 Dec 06:27
AKST",5Y8689,GTI8689,Atlas Air,Okinawa (DNA / RODN),Landed,Boeing 747-8F,65273,
"31 Dec 06:30
AKST",FX169,FDX169,Federal Express (FedEx),Oakland (OAK / KOAK),Landed,Boeing 777-F,112676,
"31 Dec 06:30
AKST",CX3085,CPA3085,Cathay Pacific,Los Angeles (LAX / KLAX),Landed,Boeing 747-867F,99105,
"31 Dec 06:41
AKST",5Y8052,GTI8052,Atlas Air,Hong Kong (HKG / VHHH),Landed,Boeing 747-87UF,58869,
"31 Dec 06:46
AKST",FX31,FDX31,Federal Express (FedEx),Oakland (OAK / KOAK),Landed,B77L,112676,
"31 Dec 06:47
AKST",AS841,ASA841,Alaska Airlines,Kahului (OGG / PHOG),Landed,Boeing 737-990ER,82321,
"31 Dec 06:49
AKST",AS1422,ASA1422,Alaska Airlines,Honolulu (HNL / PHNL),Landed,Boeing 737-900ER,79555,
"31 Dec 06:52
AKST",FX81,FDX81,Federal Express (FedEx),Memphis (MEM / KMEM),Landed,McDonnell Douglas MD-11F,99015,
"31 Dec 07:00
AKST",FX20,FDX20,Federal Express (FedEx),Oakland (OAK / KOAK),Landed,McDonnell Douglas MD-11F,99155,
"31 Dec 07:05
AKST",KO145,AER145,Alaska Central Express,Kodiak (ADQ / PADQ),Landed,Beech 1900C,29127,
"31 Dec 07:08
AKST",5X102,UPS102,United Parcel Service (UPS),Chicago (RFD / KRFD),Landed,Boeing 767-34AERF,73900,
"31 Dec 07:32
AKST",5X62,UPS62,United Parcel Service (UPS),Louisville (SDF / KSDF),Landed,B748,89973,
"31 Dec 07:35
AKST",7H121,RVF121,Ravn Alaska,Kenai (ENA / PAEN),Landed,De Havilland Canada DHC-8-102 Dash 8,30984,
"31 Dec 07:35
AKST",5Y8723,GTI8723,Atlas Air,Louisville (SDF / KSDF),Landed,Boeing 767-324ER,77120,
"31 Dec 07:53
AKST",FX5132,FDX5132,Federal Express (FedEx),Memphis (MEM / KMEM),Landed,McDonnell Douglas MD-11F,99015,
"31 Dec 07:56
AKST",AS196,ASA196,Alaska Airlines,Kodiak (ADQ / PADQ),Landed,Boeing 737-890,48545,
