Date & Status,Primary Flight Number,Flight Number,Airline,Origin,Status,Aircraft Info,CO2 Emission (kg)
"03 Feb 00:21
AKST",DL2108,DAL2108,Delta Air Lines,Seattle (SEA / KSEA),Landed,Boeing 737-832,61874
"03 Feb 00:40
AKST",AS193,ASA193,Alaska Airlines,Los Angeles (LAX / KLAX),Landed,Unknown,0
"03 Feb 00:45
AKST",5Y7832,GTI7832,Atlas Air,Tokyo (NRT / RJAA),Landed,Boeing 747-4KZF,60243
"03 Feb 00:55
AKST",BR662,EVA662,EVA Airways,Taipei (TPE / RCTP),Landed,Boeing 777-F,74909
"03 Feb 01:20
AKST",CZ471,CSN471,China Southern Airlines,Guangzhou (CAN / ZGGG),Landed,B77L,71887
"03 Feb 01:32
AKST",AS109,ASA109,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-900ER,74666
"03 Feb 02:31
AKST",5X61,UPS61,United Parcel Service (UPS),Taipei (TPE / RCTP),Landed,Boeing 747-8F,62923
"03 Feb 02:31
AKST",NC761,NAC761,Northern Air Cargo,Deadhorse (SCC / PASC),Landed,Boeing 737-700,37611
"03 Feb 02:57
AKST",BR692,EVA692,EVA Airways,Taipei (TPE / RCTP),Landed,Boeing 777-F,74909
"03 Feb 02:57
AKST",AS7097,ASA7097,Alaska Airlines,Seattle (SEA / KSEA),Landed,Boeing 737-890,59494
"03 Feb 03:19
AKST",N8803,NCR803,National Airlines,Seoul (ICN / RKSI),Landed,Unknown,0
"03 Feb 03:25
AKST",CX85,CPA085,Cathay Pacific,Toronto (YYZ / CYYZ),Landed,Unknown,0
"03 Feb 04:39
AKST",5Y8228,GTI8228,Atlas Air,Hong Kong (HKG / VHHH),Landed,Unknown,0
"03 Feb 05:00
AKST",5Y612,GTI612,Atlas Air,Hong Kong (HKG / VHHH),Landed,B744,58869
"03 Feb 05:00
AKST",CI5236,CAL5236,China Airlines,Taipei (TPE / RCTP),Landed,Boeing 747-409F,59927
"03 Feb 05:30
AKST",CX92,CPA092,Cathay Pacific,Hong Kong (HKG / VHHH),Landed,Boeing 747-867F,61813
